header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maastrichtsestraat 113,2587 XD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88949510-maastrichtsestraat-113/?navigateSource=resultlist,20220129_064521,"€ 485,000 kosten koper","€ 3,050    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 100.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1932,Combination roof,Living area159 m²Exterior space attached to the building26 m²,159 m²,26 m²,590 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,TV via cable,D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2019, in ownership)",Long-term lease (end date of long-term lease:  01-01-2026),€ 246 per year with option to purchase,In residential district,Roof terrace present and balcony present,Paid parking and public parking,Yes,Yes,Yes (€ 100.00 per month),Yes,No,Yes,no
