header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Boomblauwtje 34,7323 VR Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42541383-boomblauwtje-34/?navigateSource=resultlist,20220127_230558,"€ 529,500 kosten koper","€ 3,309    The asking price per m² (€ 529,500) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,"Single-family home, double house",Resale property,2014,Combination roof,Living area160 m²Exterior space attached to the building1 m²External storage space6 m²,160 m²,1 m²,6 m²,209 m²,567 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,District heating,District heating,209 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",104 m² (13 meter deep and 8 meter broad),Located at the north,Detached wooden storage,Electricity,Public parking,no
