header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Botticellistraat 4 II,1077 GA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41331453-botticellistraat-4-ii/?navigateSource=resultlist,20220130_214541,"€ 1,450,000 kosten koper","€ 6,651    The asking price per m² (€ 1,450,000) is calculated by dividing the asking price of the home by the living area (218 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 90 per month,6+ months,Available,Available in consultation,€ 90.00 per month,Upstairs apartment (apartment),Resale property,1927,Protected townscape or village view (permit needed for alterations),Living area218 m²Exterior space attached to the building6 m²,218 m²,6 m²,927 m³,5 rooms,1 bathroom and 1 separate toilet,Bath and toilet,3 stories,2nd floor,TV via cable,F        What does this mean?,Partly double glazed and floor insulation,CH boiler,CH boiler,"Intergas Kompakt HRE ( combination boiler from 2018, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-10-2051),Paid until 31-10-2051,"Alongside a quiet road, in center and in residential district",Balcony present,Paid parking and resident's parking permits,Yes,No,Yes (€ 90.00 per month),Yes,No,Yes,no
