header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Mondriaanlaan 152,6708 NX Wageningen        ,https://www.funda.nl/en/koop/wageningen/huis-42683932-mondriaanlaan-152/?navigateSource=resultlist,20220128_064803,"€ 409,000 kosten koper","€ 3,298    The asking price per m² (€ 409,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1993,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area124 m²Exterior space attached to the building8 m²External storage space5 m²,124 m²,8 m²,5 m²,171 m²,450 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories and a loft,"Skylight, optical fibre, mechanical ventilation, sliding door and solar panels",A        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"AWB Thermpmaster 2 HR (gas-fired combination boiler from 2001, in ownership)",171 m²,Full ownership,In residential district,"Back garden, front garden and sun terrace","83 m² (15 meter deep and 5,5 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Electricity,Public parking,no
