header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Leonard Bernsteinstraat 96 A*,1082 MR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672425-leonard-bernsteinstraat-96-a/?navigateSource=resultlist,20220130_213339,"€ 1,695,000 kosten koper","€ 13,038    The asking price per m² (€ 1,695,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Penthouse (apartment),Resale property,2017,Living area130 m²Exterior space attached to the building13 m²External storage space6 m²,130 m²,13 m²,6 m²,448 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,19th floor,"Outdoor awning, elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",Heat recovery unit and heat pump,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-11-2064),"€ 3.248,58 per year with option to purchase","In residential district, freestanding location and unobstructed surrounding view",Sun terrace,"13 m² (2,6 meter deep and 5,19 meter broad)",Located at the west,Balcony present,Storage box,Underground parking and parking place,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
