header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Surinamestraat 123,3531 KK Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42679941-surinamestraat-123/?navigateSource=resultlist,20220131_164603,"€ 625,000 kosten koper","€ 5,297    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1928,Flat roof covered with asphalt roofing,Living area118 m²Exterior space attached to the building16 m²,118 m²,16 m²,75 m²,424 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",3 stories,B        What does this mean?,Double glazing,CH boiler,CH boiler,Gas-fired combination boiler,75 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and sun terrace,15 m² (3 meter deep and 5 meter broad),Located at the west,Roof terrace present,Paid parking and resident's parking permits,no
