header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Hart van de Waalsprong Donk en Elft (Bouwnr. 65),6663 RA Lent        ,https://www.funda.nl/en/koop/lent/appartement-42456318-hart-van-de-waalsprong-donk-en-elft-bouwnr-65/?navigateSource=resultlist,20220129_070512,"€ 336,500 vrij op naam","€ 4,674    The asking price per m² (€ 336,500) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Apartment with shared street entrance,New property,2021,Living area72 m²,72 m²,190 m³,3 rooms,1 story,A        What does this mean?,no
