header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Location,Shed / storage,Type of parking facilities,error
Imagine bnr. 159,3071 AL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42446739-imagine-bnr-159/?navigateSource=resultlist,20220126_172414,"€ 1,320,000 vrij op naam","€ 5,841    The asking price per m² (€ 1,320,000) is calculated by dividing the asking price of the home by the living area (226 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,Penthouse (apartment),New property,2024,SWK garantiecertificaat,Living area226 m²,226 m²,587 m³,4 rooms (3 bedrooms),1 story,21st floor,Mechanical ventilation,Not available,Completely insulated,Complete floor heating and heat recovery unit,In residential district and unobstructed surrounding view,Built-in,Parking garage,no
