header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Immanuel Kantstraat 19,3076 DE Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88025439-immanuel-kantstraat-19/?navigateSource=resultlist,20220126_011344,"€ 225,000 kosten koper","€ 2,419    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 153.00 per month,Apartment with shared street entrance (apartment),Resale property,1965,With carpets and curtains,Flat roof covered with asphalt roofing,Living area93 m²Exterior space attached to the building10 m²External storage space8 m²,93 m²,10 m²,8 m²,301 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Passive ventilation system and TV via cable,D        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Full ownership,Alongside a quiet road and in residential district,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 153.00 per month),Yes,Yes,Yes,no
