header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Goereesestraat 107 c,3083 DG Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42554432-goereesestraat-107-c/?navigateSource=resultlist,20220126_005603,"€ 190,000 kosten koper","€ 3,958    The asking price per m² (€ 190,000) is calculated by dividing the asking price of the home by the living area (48 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 72.00 per month,Apartment with shared street entrance (apartment),Resale property,1940,Flat roof covered with asphalt roofing,Living area48 m²Exterior space attached to the building3 m²External storage space12 m²,48 m²,3 m²,12 m²,156 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,2nd floor,G        What does this mean?,Double glazing,Gas heaters,Gas-fired boiler,Full ownership,Alongside busy road and in residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 72.00 per month),Yes,Yes,Yes,no
