header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Location,Garden,Sun terrace,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Boekenroodeweg 41 C,2111 HK Aerdenhout        ,https://www.funda.nl/en/koop/aerdenhout/huis-41306698-boekenroodeweg-41-c/?navigateSource=resultlist,20220130_144055,"€ 1,385,000 vrij op naam","€ 6,960    The asking price per m² (€ 1,385,000) is calculated by dividing the asking price of the home by the living area (199 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under option,Available in consultation,"Villa, semi-detached residential property",New property,2021,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing and other,Politiekeurmerk,Living area199 m²External storage space7 m²,199 m²,7 m²,700 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 toilets,2 stories,"Outdoor awning, mechanical ventilation, sliding door, TV via cable and solar collectors",A        What does this mean?,Completely insulated,"Geothermal heating, complete floor heating, heat recovery unit and heat pump",Central facility,"On the edge of a forest, alongside a quiet road, sheltered location, outside the built-up area, In wooded surroundings, rural and unobstructed surrounding view","Back garden, patio/atrium, front garden and sun terrace","64 m² (8,8 meter deep and 8,7 meter broad)",Located at the south,Detached wooden storage,Completely insulated,Parking on private property and public parking,no
