header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Margarethaland 517,2591 VD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42689595-margarethaland-517/?navigateSource=resultlist,20220129_174030,"€ 250,000 kosten koper","€ 3,247    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 143.00 per month,Apartment with shared street entrance (apartment),Resale property,1986,Flat roof covered with asphalt roofing,Living area77 m²Exterior space attached to the building3 m²External storage space4 m²,77 m²,3 m²,4 m²,251 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,4th floor,"Optical fibre, elevator, passive ventilation system and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,Remeha (gas-fired from 2012),Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-11-2034),"€ 1,13 per year","Alongside park, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,No insulation,Public parking,Yes,Yes,Yes (€ 143.00 per month),Yes,Yes,Yes,no
