header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Insulation.1,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Santplaet 9,8532 BT Lemmer        ,https://www.funda.nl/en/koop/lemmer/huis-42526424-santplaet-9/?navigateSource=resultlist,20220128_034026,"€ 875,000 kosten koper","€ 4,972    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 875,000) is calculated by dividing the asking price of the home by the living area (176 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Villa, detached residential property",Resale property,2001,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area176 m²Other space inside the building39 m²Exterior space attached to the building21 m²,176 m²,39 m²,21 m²,770 m²,762 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Air conditioning, mechanical ventilation and sliding door",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2009, in ownership)",770 m²,Full ownership,"On navigable waterway, alongside water and in residential district",Surrounded by garden,Roof terrace present,Detached wooden storage,No insulation,Attached brick garage,1 car,"Electricity, heating and running water",Parking on private property,no
