header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Trompstraat 23,5021 VL Tilburg        ,https://www.funda.nl/en/koop/tilburg/appartement-42672195-trompstraat-23/?navigateSource=resultlist,20220128_061310,"€ 315,000 kosten koper","€ 3,500    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Under offer,Available in consultation,€ 178.00 per month,Apartment with shared street entrance,Resale property,2008,Flat roof covered with other,Living area90 m²Exterior space attached to the building15 m²External storage space5 m²,90 m²,15 m²,5 m²,240 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,1st floor,"Optical fibre, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2020, in ownership)",Full ownership,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Sun terrace,"15 m² (1,7 meter deep and 8,8 meter broad)",Located at the east accessible via the rear,Balcony present,Storage box,Carport and parking place,"Paid parking, parking on gated property and resident's parking permits",Yes,Yes,Yes (€ 178.00 per month),Yes,Yes,Yes,no
