header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,error
Amstelveenseweg 876,1081 JM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42425781-amstelveenseweg-876/?navigateSource=resultlist,20220130_224252,"€ 800,000 kosten koper","€ 8,696    The asking price per m² (€ 800,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1906-1930,Gable roof covered with roof tiles,Living area92 m²Exterior space attached to the building19 m²External storage space3 m²,92 m²,19 m²,3 m²,120 m²,305 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,B        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2020, in ownership",120 m²,Full ownership,"On the edge of a forest, on navigable waterway, alongside water and In wooded surroundings",Back garden,"58 m² (0,14 meter deep and 0,04 meter broad)",Located at the west,Roof terrace present,Detached wooden storage,No insulation,Paid parking and resident's parking permits,no
