header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pruimenstraat 12 A + PP,1033 KM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672118-pruimenstraat-12-a-pp/?navigateSource=resultlist,20220130_182904,"€ 400,000 kosten koper","€ 4,545    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 125 per month,2 weeks,Available,Available in consultation,Galleried apartment (apartment),Resale property,2006,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area88 m²Exterior space attached to the building7 m²External storage space6 m²,88 m²,7 m²,6 m²,268 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,"Air conditioning, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-02-2054),Paid until 15-02-2054,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-02-2054),Paid until 15-02-2054,In residential district,Balcony present,Storage box,Electricity,Underground parking and parking place,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
