header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Burg Bijleveldsingel 6,8052 AN Hattem        ,https://www.funda.nl/en/koop/hattem/huis-42682557-burg-bijleveldsingel-6/?navigateSource=resultlist,20220128_015243,"€ 310,000 kosten koper","€ 2,605    The asking price per m² (€ 310,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1987,Gable roof covered with roof tiles,Living area119 m²Other space inside the building5 m²,119 m²,5 m²,169 m²,420 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,B        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler, in ownership)",169 m²,Full ownership,In residential district,Back garden,"83 m² (15 meter deep and 5,5 meter broad)",Located at the northwest accessible via the rear,Attached brick storage,Public parking,no
