header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pleinweg 78 a,3083 EJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42672318-pleinweg-78-a/?navigateSource=resultlist,20220125_220902,"€ 225,000 kosten koper","€ 3,571    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,€ 62.32 per month,Ground-floor apartment (apartment),Resale property,1939,Flat roof covered with asphalt roofing,Living area63 m²External storage space2 m²,63 m²,2 m²,200 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,Ground floor,Outdoor awning and TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (2018, in ownership)",Full ownership,Alongside busy road and in residential district,Back garden,42 m² (7 meter deep and 6 meter broad),Located at the south,Detached wooden storage,Paid parking,Yes,Yes,Yes (€ 62.32 per month),Yes,Yes,Yes,no
