header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kepplerstraat 154,2562 VT Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42685518-kepplerstraat-154/?navigateSource=resultlist,20220131_231010,"€ 339,000 kosten koper","€ 5,557    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 52.00 per month,Upstairs apartment (apartment),Resale property,1895,Protected townscape or village view (permit needed for alterations),Mansard roof covered with roof tiles,Living area61 m²,61 m²,220 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,"Skylight, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas CW 4 (gas-fired combination boiler from 2021, in ownership)",Full ownership,"Alongside a quiet road, in center and in residential district","Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 52.00 per month),Yes,Yes,Yes,no
