header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Oosterweg M 34,1482 AK Purmer (Gem. Waterland)        ,https://www.funda.nl/en/koop/purmer-gem-waterland/bouwgrond-42474081-oosterweg-m-34/?navigateSource=resultlist,20220129_191115,"€ 600,000 kosten koper",6+ months,Available,Available in consultation,Building plot,720 m²,720 m²,Full ownership,"Alongside water, rural and unobstructed surrounding view",no
