header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Emiclaerhof 160,3823 ES Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-42681064-emiclaerhof-160/?navigateSource=resultlist,20220129_093409,"€ 285,000 kosten koper","€ 3,750    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 144 per month,"January 25, 2022",Available,Available in consultation,€ 144.00 per month,Galleried apartment,Resale property,1992,Flat roof,Living area76 m²Exterior space attached to the building4 m²External storage space4 m²,76 m²,4 m²,4 m²,232 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,"Optical fibre, elevator, mechanical ventilation and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",Full ownership,In residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 144.00 per month),Yes,Yes,Yes,no
