header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
IJdoornlaan 813,1025 AZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-87706795-ijdoornlaan-813/?navigateSource=resultlist,20220130_224818,"€ 415,000 kosten koper","€ 4,029    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 156 per month,6+ months,Under offer,Available immediately,€ 155.88 per month,Ground-floor apartment (apartment),Resale property,2010,Flat roof covered with asphalt roofing,Living area103 m²Exterior space attached to the building7 m²External storage space4 m²,103 m²,7 m²,4 m²,267 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Mechanical ventilation and passive ventilation system,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Combination boiler from 2010, in ownership",Municipal long-term lease (end date of long-term lease:  01-07-2058),Paid until 01-07-2058,Sheltered location and in residential district,Balcony present,Built-in,Electricity,Yes,Yes,Yes (€ 155.88 per month),Yes,Yes,Yes,no
