header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Reijerweg 78,2983 AT Ridderkerk        ,https://www.funda.nl/en/koop/ridderkerk/appartement-42571568-reijerweg-78/?navigateSource=resultlist,20220129_064727,"€ 365,000 kosten koper","€ 3,443    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 375,000 kosten koper",3 months,Sold under reservation,Available in consultation,€ 187.00 per month,Apartment with shared street entrance (apartment),Resale property,2008,Living area106 m²Exterior space attached to the building10 m²External storage space9 m²,106 m²,10 m²,9 m²,342 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,Elevator,A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Nefit Smartline HR ( combination boiler from 2008, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present and french balcony present,Storage box,Parking garage,Yes,Yes,Yes (€ 187.00 per month),Yes,Yes,Yes,no
