header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Appartement Ketelhaven (Bouwnr. 10),4463 LB Goes        ,https://www.funda.nl/en/koop/goes/appartement-41209405-appartement-ketelhaven-bouwnr-10/?navigateSource=resultlist,20220128_013558,"€ 450,000 vrij op naam","€ 4,545    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Apartment with shared street entrance (apartment),New property,2021,Flat roof covered with asphalt roofing,Politiekeurmerk and SWK garantiecertificaat,Living area99 m²Exterior space attached to the building13 m²External storage space5 m²,99 m²,13 m²,5 m²,373 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,"Outdoor awning, optical fibre, elevator and mechanical ventilation",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",Partial floor heating and heat pump,Electrical boiler,"On navigable waterway, alongside water and in residential district",Balcony present,Built-in,Electricity,Public parking,no
