header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Belle van Zuylenstraat 32,3207 JJ Spijkenisse        ,https://www.funda.nl/en/koop/spijkenisse/huis-88976525-belle-van-zuylenstraat-32/?navigateSource=resultlist,20220129_100326,"€ 350,000 kosten koper","€ 2,966    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1997,Gable roof covered with roof tiles,Energie Prestatie Advies and GIW Waarborgcertificate,Living area118 m²Exterior space attached to the building1 m²External storage space8 m²,118 m²,1 m²,8 m²,118 m²,399 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation, rolldown shutters, satellite antenna and TV via cable",B        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,Remeha (gas-fired combination boiler from 2014),118 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,50 m² (10 meter deep and 5 meter broad),Located at the southwest accessible via the rear,Detached wooden storage,Electricity,Public parking,no
