header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Consulting rooms,error
Hazelaarlaan 17,4645 JA Putte        ,https://www.funda.nl/en/koop/putte/huis-88823178-hazelaarlaan-17/?navigateSource=resultlist,20220130_131738,"€ 895,000 kosten koper","€ 2,656    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 895,000) is calculated by dividing the asking price of the home by the living area (337 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Villa, detached residential property",Resale property,1980,Living area337 m²Other space inside the building72 m²External storage space20 m²,337 m²,72 m²,20 m²,"1,327 m²","1,850 m³",10 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,"2 baths, 2 showers and 2 toilets","2 stories, a/an attic and a basement","Alarm installation, jacuzzi, mechanical ventilation, TV via cable and swimming pool",C        What does this mean?,Roof insulation,"CH boiler, fireplace and partial floor heating",Electrical boiler,Keuken/bijkeuekn vloerverwarming (2019),1.327 m²,Full ownership,"On the edge of a forest, sheltered location, In wooded surroundings and in residential district",Surrounded by garden,Detached brick storage,Parking place,"        108 m², built-in    ",no
