header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Plantsoen 9 B,2311 KE Leiden        ,https://www.funda.nl/en/koop/leiden/huis-42675717-plantsoen-9-b/?navigateSource=resultlist,20220128_015400,"€ 1,300,000 kosten koper","€ 7,692    The asking price per m² (€ 1,300,000) is calculated by dividing the asking price of the home by the living area (169 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, corner house",Resale property,1914,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Combination roof,Living area169 m²Other space inside the building57 m²Exterior space attached to the building3 m²,169 m²,57 m²,3 m²,129 m²,815 m³,7 rooms (4 bedrooms),2 bathrooms and 3 separate toilets,Bath and 2 showers,3 stories and a attic,Not required,Mostly double glazed,CH boiler,CH boiler,"Atag Blauwe Engel (gas-fired combination boiler from 2009, in ownership)",129 m²,Full ownership,"Alongside park, alongside a quiet road and in center",Back garden and front garden,"41 m² (6,5 meter deep and 6,3 meter broad)",Located at the southeast,Balcony present,Built-in,"Paid parking, public parking and resident's parking permits",no
