header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Groningerstraatweg 70,8921 TS Leeuwarden        ,https://www.funda.nl/en/koop/leeuwarden/huis-42573175-groningerstraatweg-70/?navigateSource=resultlist,20220129_192649,"€ 369,500 kosten koper","€ 2,584    The asking price per m² (€ 369,500) is calculated by dividing the asking price of the home by the living area (143 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1930,Hipped roof covered with asphalt roofing and roof tiles,Living area143 m²Other space inside the building4 m²Exterior space attached to the building10 m²External storage space10 m²,143 m²,4 m²,10 m²,10 m²,201 m²,555 m³,8 rooms (6 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,"3 stories, a/an attic and a basement","Outdoor awning, skylight and flue",G        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Combiketel (gas-fired combination boiler from 2020, in ownership)",201 m²,Full ownership,In residential district,Back garden and front garden,"53 m² (7,2 meter deep and 7,4 meter broad)",Located at the southeast accessible via the rear,Balcony present,Detached brick storage,Public parking and resident's parking permits,no
