header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Koninginneweg 50 F,2941 XK Lekkerkerk        ,https://www.funda.nl/en/koop/lekkerkerk/appartement-42522243-koninginneweg-50-f/?navigateSource=resultlist,20220130_113501,"€ 385,000 kosten koper","€ 4,185    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 143.26 per month,Apartment with shared street entrance (apartment),Resale property,2009,Disabled access friendly and accessible for seniors,Flat roof,Living area92 m²Exterior space attached to the building14 m²External storage space3 m²,92 m²,14 m²,3 m²,295 m³,3 rooms (2 bedrooms),1 bathroom,1 story,1st floor,Sliding door,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Full ownership,"Alongside park, in residential district, freestanding location and unobstructed surrounding view",Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 143.26 per month),Yes,Yes,Yes,no
