header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
San Franciscosingel 30,2548 HS Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88016092-san-franciscosingel-30/?navigateSource=resultlist,20220128_010242,"€ 585,000 kosten koper","€ 3,799    The asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (154 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,€ 85.00 per month,Ground-floor + upstairs apartment,Resale property,2008,Flat roof covered with asphalt roofing,Living area154 m²Exterior space attached to the building48 m²,154 m²,48 m²,519 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Ground floor,"Alarm installation, mechanical ventilation and passive ventilation system",Not available,District heating,District heating,Ownership encumbered with long-term leaset,Bought off for eternity,"Alongside park, alongside a quiet road and in residential district",Roof terrace present and balcony present,Parking on private property,Yes,Yes,Yes (€ 85.00 per month),Yes,Yes,Yes,no
