header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kanaalstraat 170 1,1054 XR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42685456-kanaalstraat-170-1/?navigateSource=resultlist,20220130_231555,"€ 419,000 kosten koper","€ 7,906    The asking price per m² (€ 419,000) is calculated by dividing the asking price of the home by the living area (53 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 52 per month,"January 18, 2022",Available,Available in consultation,Mezzanine (apartment),Resale property,1911,Flat roof covered with asphalt roofing,Living area53 m²Exterior space attached to the building4 m²,53 m²,4 m²,172 m³,2 rooms (1 bedroom),1 separate toilet,1 story,1st floor,"Balanced ventilation system, mechanical ventilation and TV via cable",D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present and french balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,No,Yes,no
