header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oudeschans 10 N I,1011 KZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42656795-oudeschans-10-n-i/?navigateSource=resultlist,20220130_201208,"€ 375,000 kosten koper","€ 9,615    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (39 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 35.00 per month,Upstairs apartment (apartment),Resale property,1870,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area39 m²Other space inside the building1 m²,39 m²,1 m²,133 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,TV via cable,A        What does this mean?,Double glazing,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2018, in ownership)",Full ownership,In center,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 35.00 per month),Yes,No,Yes,no
