header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kopenhagenstraat 37,3541 CE Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42675641-kopenhagenstraat-37/?navigateSource=resultlist,20220131_154138,"€ 399,500 kosten koper","€ 5,963    The asking price per m² (€ 399,500) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 124.00 per month,Galleried apartment (apartment),Resale property,2017,Flat roof covered with asphalt roofing,Living area67 m²Exterior space attached to the building11 m²External storage space7 m²,67 m²,11 m²,7 m²,218 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Complete floor heating,Central facility,Municipal long-term lease,Bought off for eternity,Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, in center and unobstructed surrounding view",Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 124.00 per month),Yes,Yes,Yes,no
