header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gouwstraat 61 b,3082 BC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42538128-gouwstraat-61-b/?navigateSource=resultlist,20220126_172704,"€ 247,500 kosten koper","€ 3,345    The asking price per m² (€ 247,500) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1931,Living area74 m²Exterior space attached to the building3 m²External storage space3 m²,74 m²,3 m²,3 m²,289 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Mechanical ventilation,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Part of parcel,Full ownership,In residential district,Back garden,"26 m² (4,8 meter deep and 5,4 meter broad)",Located at the north,Detached wooden storage,Paid parking and public parking,No,No,No,No,No,No,no
