header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Park Zomerlust 84,2435 NG Zevenhoven        ,https://www.funda.nl/en/koop/zevenhoven/huis-42655892-park-zomerlust-84/?navigateSource=resultlist,20220127_224924,"€ 350,000 kosten koper","€ 3,723    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Bungalow, detached residential property",Resale property,1976,Partly furnished with carpets and curtains,Gable roof,Living area94 m²Other space inside the building3 m²External storage space12 m²,94 m²,3 m²,12 m²,880 m²,265 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,2 stories,Swimming pool,Not available,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha HR (gas-fired combination boiler from 2014, in ownership)",880 m²,Full ownership,"Alongside water, sheltered location, outside the built-up area and unobstructed surrounding view",Back garden and surrounded by garden,350 m² (25 meter deep and 14 meter broad),Located at the southwest,Attached wooden storage,Carport and parking place,Parking on private property,no
