header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pierre Cardinstraat 26,3059 MC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42677192-pierre-cardinstraat-26/?navigateSource=resultlist,20220128_050219,"€ 400,000 kosten koper","€ 4,167    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 178.23 per month,Apartment with shared street entrance (apartment),Resale property,2007,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area96 m²Exterior space attached to the building7 m²External storage space4 m²,96 m²,7 m²,4 m²,304 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,"Outdoor awning, optical fibre, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,District heating,Central facility,Full ownership,In residential district,Balcony present,Storage box,Parking place,Public parking,Yes,Yes,Yes (€ 178.23 per month),Yes,Yes,Yes,no
