header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Veembroederhof PP,1019 HC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42678300-veembroederhof-pp/?navigateSource=resultlist,20220130_191853,"€ 38,500 kosten koper",€ 27 per month,2 weeks,Available,Available in consultation,Parking place,Resale property,1,Municipal long-term lease,Paid until 31-01-2053,no
