header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Bernardinopas 15,5624 NA Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42671522-bernardinopas-15/?navigateSource=resultlist,20220201_003745,"€ 565,000 kosten koper","€ 4,094    The asking price per m² (€ 565,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1998,Gable roof covered with roof tiles,Living area138 m²Other space inside the building19 m²Exterior space attached to the building3 m²External storage space5 m²,138 m²,19 m²,3 m²,5 m²,270 m²,550 m³,5 rooms (4 bedrooms),1 bathroom,"Bath, shower and toilet",3 stories and a loft,"Outdoor awning, optical fibre, mechanical ventilation, TV via cable and solar collectors",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,Solar collectors,"Nefit Topline (gas-fired from 2011, in ownership)",270 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"131 m² (14,5 meter deep and 9 meter broad)",Located at the east,Detached wooden storage,No insulation,Built-in,1 car,Electricity,Public parking,no
