header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Patio/atrium,Garden location,Balcony/roof garden,Type of garage,Type of parking facilities,error
Oudegracht 18,3511 AN Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42684619-oudegracht-18/?navigateSource=resultlist,20220129_174632,"€ 1,450,000 kosten koper","€ 6,591    The asking price per m² (€ 1,450,000) is calculated by dividing the asking price of the home by the living area (220 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,"Property alongside canal, row house",Resale property,Before 1906,Listed building (national monument),Living area220 m²Other space inside the building15 m²Exterior space attached to the building11 m²,220 m²,15 m²,11 m²,96 m²,876 m³,8 rooms (4 bedrooms),4 bathrooms and 2 separate toilets,"Bath, 4 showers and 2 toilets",4 stories,Not required,Secondary glazing,CH boiler and partial floor heating,CH boiler,"Gas-fired combination boiler, in ownership",96 m²,Full ownership,In center,Patio/atrium and sun terrace,"11 m² (4,8 meter deep and 2,38 meter broad)",Located at the southeast,Balcony present,Not yet present but possible,"Paid parking, public parking and resident's parking permits",no
