header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Amstelvlietpad 29,1096 GB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42410615-eerste-amstelvlietpad-29/?navigateSource=resultlist,20220130_231621,"€ 2,749,442 vrij op naam","€ 14,782    The asking price per m² (€ 2,749,442) is calculated by dividing the asking price of the home by the living area (186 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Available,Available in consultation,Penthouse (apartment),Resale property,2021,Flat roof,Woningborg garantiecertificaat,Living area186 m²Exterior space attached to the building36 m²,186 m²,36 m²,558 m³,1 room,3 bathrooms and 1 separate toilet,Bath and toilet,1 story,5th floor,"Elevator, mechanical ventilation and passive ventilation system",Not available,Completely insulated,Complete floor heating,Central facility,Municipal ownership encumbered with long-term leaset,Paid until 31-12-2021,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Sun terrace,"2.416 m² (26,55 meter deep and 91 meter broad)",Located at the northwest,Roof terrace present and balcony present,Built-in,Electricity,Underground parking,Paid parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
