header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Frederik Hendrikstraat 102 1,1052 JA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42672116-frederik-hendrikstraat-102-1/?navigateSource=resultlist,20220130_221128,"€ 475,000 kosten koper","€ 6,985    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 82 per month,"January 18, 2022",Under offer,Available in consultation,Upstairs apartment (apartment),Resale property,1905,Living area68 m²Exterior space attached to the building6 m²,68 m²,6 m²,236 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,1st floor,Not available,"Double glazing, energy efficient window and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2020, in ownership)",Municipal long-term lease (end date of long-term lease:  01-07-2075),Paid until 01-07-2075,Alongside busy road,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
