header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Van Houtenstraat 26 D,3039 PD Rotterdam        Blijdorp,https://www.funda.nl/en/koop/rotterdam/appartement-42513155-van-houtenstraat-26-d/?navigateSource=resultlist,20220126_010900,14 november 2021,3 december 2021,2 weken,no
