header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Ownership situation.3,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kaapstander 248,6541 EX Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-42531732-kaapstander-248/?navigateSource=resultlist,20220129_082514,"€ 1,150,000 kosten koper","€ 8,099    The asking price per m² (€ 1,150,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2016,Flat roof covered with asphalt roofing,Living area142 m²Exterior space attached to the building40 m²External storage space6 m²,142 m²,40 m²,6 m²,458 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",1 story,13th floor,Mechanical ventilation,A        What does this mean?,Completely insulated,District heating,Central facility,Full ownership,Full ownership,Full ownership,Full ownership,"Alongside a quiet road, on navigable waterway and in center",Sun terrace,40 m² (2 meter deep and 16 meter broad),Located at the south,Balcony present,Built-in,Electricity,Underground parking and parking place,Completely insulated,Parking garage and resident's parking permits,No,No,No,No,No,No,no
