header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hendrika van Tussenbroeklaan 156,3533 SZ Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42516481-hendrika-van-tussenbroeklaan-156/?navigateSource=resultlist,20220131_151933,"€ 600,000 kosten koper","€ 4,762    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 472 per month,2 months,Available,Available in consultation,€ 471.83 per month,Penthouse (apartment),Resale property,2002,Accessible for seniors,Flat roof covered with asphalt roofing,Living area126 m²Exterior space attached to the building49 m²External storage space28 m²,126 m²,49 m²,28 m²,383 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,"Outdoor awning, optical fibre, elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing and insulated walls",District heating,Central facility,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Sun terrace,"37 m² (15,8 meter deep and 2,37 meter broad)",Located at the east,Roof terrace present and balcony present,Built-in,Electricity,Underground parking,Public parking and parking garage,Yes,Yes,Yes (€ 471.83 per month),Yes,Yes,Yes,no
