header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sportlaan 472,2566 MD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42664910-sportlaan-472/?navigateSource=resultlist,20220131_193723,"€ 339,000 kosten koper","€ 4,036    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 100.00 per month,Upstairs apartment (apartment),Resale property,1945-1959,Protected townscape or village view (permit needed for alterations),Flat roof,Living area84 m²Other space inside the building2 m²Exterior space attached to the building37 m²External storage space5 m²,84 m²,2 m²,37 m²,5 m²,285 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,TV via cable,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2008, in ownership)",Municipal long-term lease (end date of long-term lease:  31-12-2027),€ 55 per year with option to purchase,"Alongside park, alongside a quiet road, in residential district, freestanding location and unobstructed surrounding view",Roof terrace present and balcony present,Storage box,Electricity,"Paid parking, public parking and resident's parking permits",No,Yes,Yes (€ 100.00 per month),Yes,No,Yes,no
