header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Da Costastraat 113 3,1053 ZK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88997933-da-costastraat-113-3/?navigateSource=resultlist,20220130_200205,"€ 675,000 kosten koper","€ 8,133    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1887,With carpets and curtains,Flat roof covered with asphalt roofing,Living area83 m²Exterior space attached to the building8 m²,83 m²,8 m²,261 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,2 stories,3rd floor,"Skylight, mechanical ventilation and TV via cable",G        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Intergas HR (gas-fired combination boiler from 2007, in ownership)",Full ownership,Alongside a quiet road and unobstructed surrounding view,Roof terrace present and balcony present,Paid parking and resident's parking permits,Yes,No,No,No,No,Yes,no
