header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,error
Achterweg 17 b,2376 AX Nieuwe Wetering        ,https://www.funda.nl/en/koop/nieuwe-wetering/bouwgrond-87722419-achterweg-17-b/?navigateSource=resultlist,20220129_020504,"€ 395,000 kosten koper",6+ months,Available,Available in consultation,Building plot,770 m²,770 m²,Full ownership,no
