header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Type of parking facilities,error
Ellendijk 6,4566 BE Heikant        ,https://www.funda.nl/en/koop/heikant/huis-41378086-ellendijk-6/?navigateSource=resultlist,20220129_162526,"€ 600,000 kosten koper","€ 2,174    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (276 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1991-2000,Gable roof,Living area276 m²Other space inside the building14 m²Exterior space attached to the building32 m²,276 m²,14 m²,32 m²,"2,980 m²",725 m³,9 rooms (7 bedrooms),2 bathrooms and 2 separate toilets,Bath and shower,2 stories and a attic,"Skylight, rolldown shutters, flue, TV via cable, solar collectors and solar panels",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler and gas heaters,Solar boiler,"Nefit en intergas (gas-fired combination boiler from 2014, in ownership)",2.980 m²,Full ownership,Alongside a quiet road and rural,Surrounded by garden,Built-in,1 car,Parking on private property,no
