header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Kaasmarkt 1,1601 JK Enkhuizen        ,https://www.funda.nl/en/koop/enkhuizen/huis-88900196-kaasmarkt-1/?navigateSource=resultlist,20220129_201325,"€ 425,000 kosten koper","€ 5,449    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1912,Protected townscape or village view (permit needed for alterations),Mansard roof covered with asphalt roofing and roof tiles,Living area78 m²External storage space32 m²,78 m²,32 m²,177 m²,363 m³,4 rooms (3 bedrooms),1 bathroom,Shower,2 stories and a loft,Solar panels,F        What does this mean?,"Roof insulation, mostly double glazed and insulated walls",CH boiler and partial floor heating,CH boiler and solar collectors,"Remeha Quinta (gas-fired combination boiler from 2017, in ownership)",177 m²,Full ownership,Back garden,"74 m² (13 meter deep and 5,7 meter broad)",Located at the east accessible via the rear,Detached brick storage,Loft and electricity,Public parking and resident's parking permits,no
