header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Donkerstraat 32,4463 VV Goes        ,https://www.funda.nl/en/koop/goes/huis-42537945-donkerstraat-32/?navigateSource=resultlist,20220128_073640,"€ 285,000 kosten koper","€ 2,478    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Single-family home, row house",Resale property,1975,Gable roof covered with roof tiles,Living area115 m²Other space inside the building16 m²,115 m²,16 m²,153 m²,441 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, skylight, rolldown shutters, sliding door and TV via cable",C        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2001, in ownership)",153 m²,Full ownership,"Alongside a quiet road, sheltered location and unobstructed surrounding view",Back garden and front garden,550 m² (10 meter deep and 55 meter broad),Located at the west,Built-in,1 car,Parking on private property,no
