header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sonny Rollinsstraat 174,3543 GR Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42684408-sonny-rollinsstraat-174/?navigateSource=resultlist,20220131_154708,"€ 287,500 kosten koper","€ 5,324    The asking price per m² (€ 287,500) is calculated by dividing the asking price of the home by the living area (54 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 58.31 per month,Galleried apartment (apartment),Resale property,2012,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area54 m²,54 m²,176 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,"Optical fibre, elevator, mechanical ventilation, passive ventilation system, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,District heating,Municipal ownership encumbered with long-term leaset,Bought off for eternity,"Alongside a quiet road, in center and in residential district",Sun terrace,"20 m² (3,7 meter deep and 5,47 meter broad)",Located at the east,Balcony present and french balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 58.31 per month),Yes,Yes,Yes,no
