header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Waterkant 79,8307 AZ Ens        ,https://www.funda.nl/en/koop/ens/huis-42687842-waterkant-79/?navigateSource=resultlist,20220129_012436,"€ 365,000 kosten koper","€ 2,992    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 19, 2022",Available,Available immediately,"Single-family home, detached residential property",Resale property,1946,Gable roof covered with roof tiles,Living area122 m²Other space inside the building31 m²External storage space23 m²,122 m²,31 m²,23 m²,720 m²,502 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an attic and a basement",Outdoor awning,E        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and hot air heating,CH boiler,"Nefit Proline HRC (gas-fired combination boiler from 2016, in ownership)",720 m²,Full ownership,In residential district and unobstructed surrounding view,Surrounded by garden,Detached wooden garage,1 car,Electricity,No insulation,Parking on private property,no
