header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Paradijs 25,6811 HJ Arnhem        ,https://www.funda.nl/en/koop/arnhem/huis-42687654-paradijs-25/?navigateSource=resultlist,20220129_015852,"€ 850,000 kosten koper","€ 4,722    The asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (180 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2017,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area180 m²Exterior space attached to the building67 m²,180 m²,67 m²,89 m²,660 m³,5 rooms (4 bedrooms),2 bathrooms and 3 separate toilets,4 stories,"Outdoor awning, elevator and mechanical ventilation",A        What does this mean?,Completely insulated,CH boiler and complete floor heating,CH boiler,"Remeha (gas-fired combination boiler from 2016, in ownership)",89 m²,Full ownership,In center,Balcony present,Built-in,Electricity and heating,"Roof insulation, double glazing, eco-building, partly double glazed, no cavity wall, insulated walls, floor insulation, completely insulated and secondary glazing",Carport,"Paid parking, parking on private property and resident's parking permits",no
