header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sijsjesstraat 24,1021 CW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42652161-sijsjesstraat-24/?navigateSource=resultlist,20220129_203848,"€ 535,000 kosten koper","€ 6,149    The asking price per m² (€ 535,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 92.10 per month,Maisonnette (apartment),Resale property,1919,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area87 m²Exterior space attached to the building5 m²External storage space5 m²,87 m²,5 m²,5 m²,252 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,1st floor,"Mechanical ventilation, passive ventilation system and TV via cable",A            0.84What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2020, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 01-07-2056,"Alongside a quiet road, in residential district and unobstructed surrounding view",Storage box,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 92.10 per month),Yes,Yes,Yes,no
