header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Waalstraat 14 1,1078 BS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42670887-waalstraat-14-1/?navigateSource=resultlist,20220131_004325,"€ 475,000 kosten koper","€ 7,090    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,Upstairs apartment (apartment),Resale property,1925,Protected townscape or village view (permit needed for alterations),Living area67 m²Other space inside the building8 m²Exterior space attached to the building3 m²,67 m²,8 m²,3 m²,249 m³,3 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,2nd floor,D        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Gas-fired from 2019, in ownership",Municipal long-term lease (end date of long-term lease:  15-11-2048),Paid until 15-11-2048,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
