header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Area.1,Ownership situation.1,Fees.1,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,error
Osdorper Ban 525,1069 GA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88982593-osdorper-ban-525/?navigateSource=resultlist,20220130_230732,"€ 600,000 kosten koper","€ 4,255    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (141 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 136 per month,2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2005,Flat roof covered with asphalt roofing,Living area141 m²Exterior space attached to the building29 m²External storage space12 m²,141 m²,29 m²,12 m²,82 m²,474 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2018, in ownership)",72 m²,Ownership encumbered with long-term leaset,Paid until 30-04-2055,10 m²,Ownership encumbered with long-term leaset,Paid until 30-04-2055,Alongside a quiet road and in residential district,Sun terrace,"17 m² (3,15 meter deep and 5,45 meter broad)",Located at the south,Balcony present,Outside plastic storage cabinet,Underground parking and parking place,no
