header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Bernardusstraat 7 III,1091 TR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42671244-jan-bernardusstraat-7-iii/?navigateSource=resultlist,20220130_232012,"€ 395,000 kosten koper","€ 10,972    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (36 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 130 per month,2 weeks,Available,Available in consultation,€ 129.65 per month,Upstairs apartment (apartment),Resale property,1912,Living area36 m²Exterior space attached to the building9 m²,36 m²,9 m²,120 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,4th floor,Mechanical ventilation,C            1.31What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Tzerra (gas-fired from 2018, in ownership)",Full ownership,Alongside a quiet road,Balcony present and french balcony present,Paid parking and resident's parking permits,Yes,No,Yes (€ 129.65 per month),No,No,Yes,no
