header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Pieter Cornelisz. Hooftstraat 169 B,1071 BW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42500187-pieter-cornelisz-hooftstraat-169-b/?navigateSource=resultlist,20220130_231455,"€ 1,545,000 kosten koper","€ 13,205    The asking price per m² (€ 1,545,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 626 per month,3 months,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,2002,Accessible for seniors,Combination roof covered with asphalt roofing and slate,Living area117 m²External storage space6 m²,117 m²,6 m²,421 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Sauna and toilet,1 story,Ground floor,"Air conditioning, alarm installation, smart home, jacuzzi, elevator, mechanical ventilation, flue, sauna, TV via cable and swimming pool",A        What does this mean?,"Double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit HR Topline (gas-fired combination boiler from 2013, in ownership)",Full ownership,Alongside park and alongside a quiet road,Back garden,120 m² (10 meter deep and 12 meter broad),Located at the south,Storage box,Electricity,Underground parking,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
