header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Simon Moulijnstraat 6,6871 HW Renkum        ,https://www.funda.nl/en/koop/renkum/huis-42675593-simon-moulijnstraat-6/?navigateSource=resultlist,20220130_142409,"€ 575,000 kosten koper","€ 4,291    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,2019,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area134 m²Other space inside the building12 m²External storage space7 m²,134 m²,12 m²,7 m²,214 m²,486 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet","2 stories, a/an attic and a basement","Balanced ventilation system, skylight, TV via cable and solar panels",A+++        What does this mean?,"Roof insulation, triple glazed, insulated walls, floor insulation and completely insulated",Complete floor heating and heat pump,Electrical boiler,214 m²,Full ownership,In wooded surroundings and unobstructed surrounding view,"Back garden, front garden and side garden","73 m² (7,78 meter deep and 9,33 meter broad)",Located at the southwest,Detached wooden storage,Electricity,Parking place,Parking on private property,no
