header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Uitleg 6 A,2514 BP Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42429163-nieuwe-uitleg-6-a/?navigateSource=resultlist,20220131_225324,"€ 599,500 kosten koper","€ 5,820    The asking price per m² (€ 599,500) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,€ 252.59 per month,Ground-floor apartment (apartment),Resale property,1994,Living area103 m²Exterior space attached to the building10 m²External storage space9 m²,103 m²,10 m²,9 m²,300 m³,4 rooms (2 bedrooms),2 bathrooms,Bath and shower,1 story,Ground floor,Elevator and mechanical ventilation,B        What does this mean?,Double glazing,CH boiler,CH boiler and gas-fired boiler,"Agpo HR (gas-fired combination boiler from 2020, in ownership)",Alongside a quiet road and in center,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 252.59 per month),Yes,Yes,Yes,no
