header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Roerdomplaan 44 +PP,2106 DG Heemstede        ,https://www.funda.nl/en/koop/heemstede/appartement-88981007-roerdomplaan-44-pp/?navigateSource=resultlist,20220127_232136,"€ 699,000 kosten koper","€ 5,377    The asking price per m² (€ 699,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2008,Flat roof covered with asphalt roofing,Living area130 m²Exterior space attached to the building11 m²External storage space23 m²,130 m²,11 m²,23 m²,400 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,2nd floor,Elevator and mechanical ventilation,A+        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and heat recovery unit,CH boiler,"Intergas (gas-fired combination boiler from 2008, in ownership)","In residential district, freestanding location and unobstructed surrounding view",Balcony present,Storage box,Electricity,Parking on private property and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
