header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maasstraat 130 III,1078 HP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42549668-maasstraat-130-iii/?navigateSource=resultlist,20220131_001808,"€ 797,500 kosten koper","€ 6,230    The asking price per m² (€ 797,500) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 202 per month,7 weeks,Under offer,Available in consultation,€ 202.14 per month,Upstairs apartment (apartment with open entrance to street),Resale property,1930,Gable roof covered with roof tiles,Living area128 m²Exterior space attached to the building1 m²,128 m²,1 m²,400 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,3rd floor,TV via cable,D            2.00What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler, in ownership)",Municipal long-term lease (end date of long-term lease:  31-12-2054),Paid until 31-12-2054,Alongside busy road and in residential district,Balcony present,Built-in,Paid parking and public parking,Yes,Yes,Yes (€ 202.14 per month),Yes,Yes,Yes,no
