header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Facilities,Capacity,Dimensions,Plot size,Area,Ownership situation,error
Frieslandstraat 14,1082 TN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42683957-frieslandstraat-14/?navigateSource=resultlist,20220130_203704,"€ 57,500 kosten koper","January 29, 2022",Available,Available in consultation,Garage,Resale property,Electricity,1,17 m²,19 m²,19 m²,Municipal long-term lease (end date of long-term lease:  30-06-2041),no
