header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Verhulstplein 12 T,2517 SC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42683929-verhulstplein-12-t/?navigateSource=resultlist,20220131_230129,"€ 395,000 kosten koper","€ 5,725    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available immediately,€ 130.59 per month,Upstairs apartment (apartment),Resale property,2019,Living area69 m²Exterior space attached to the building7 m²External storage space17 m²,69 m²,7 m²,17 m²,225 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,9th floor,Elevator and mechanical ventilation,A        What does this mean?,Completely insulated,Complete floor heating,CH boiler,Full ownership,Full ownership,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Underground parking,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 130.59 per month),Yes,Yes,Yes,no
